record_ID,units_sold
223974,155.0
223975,103.0
223976,29.0
223977,46.0
223978,64.0
223979,109.0
223981,19.0
223982,82.0
223983,75.0
223984,72.0
223985,17.0
223986,10.0
223987,65.0
223988,39.0
223991,16.0
223992,41.0
223998,60.0
223999,46.0
224000,16.0
224001,51.0
224002,41.0
224003,101.0
224007,66.0
224008,100.0
224009,69.0
224010,64.0
224011,29.0
224014,24.0
224015,5.0
224016,35.0
224017,29.0
224018,10.0
224019,38.0
224020,62.0
224021,30.0
224025,82.0
224026,81.0
224027,60.0
224028,51.0
224029,97.0
224030,50.0
224032,28.0
224033,33.0
224036,38.0
224038,13.0
224039,26.0
224040,32.0
224041,4.0
224044,73.0
224045,38.0
224046,46.0
224047,19.0
224048,21.0
224049,38.0
224050,43.0
224051,28.0
224052,7.0
224053,11.0
224054,17.0
224056,12.0
224058,144.0
224059,87.0
224060,47.0
224063,62.0
224064,69.0
224065,113.0
224068,104.0
224069,130.0
224070,90.0
224071,16.0
224072,8.0
224074,70.0
224075,47.0
224076,19.0
224078,26.0
224079,44.0
224081,11.0
224084,14.0
224085,44.0
224086,20.0
224088,19.0
224089,39.0
224090,32.0
224094,72.0
224095,48.0
224096,48.0
224097,25.0
224098,20.0
224099,42.0
224100,38.0
224101,23.0
224104,14.0
224105,14.0
224106,14.0
224107,16.0
224108,18.0
224109,21.0
224110,25.0
224111,21.0
224115,21.0
224116,42.0
224119,11.0
224120,8.0
224123,175.0
224124,87.0
224125,52.0
224128,63.0
224129,96.0
224130,122.0
224133,26.0
224134,107.0
224135,62.0
224136,94.0
224137,21.0
224138,8.0
224139,79.0
224140,46.0
224141,27.0
224143,17.0
224144,41.0
224145,17.0
224148,67.0
224149,80.0
224150,23.0
224151,8.0
224153,22.0
224154,48.0
224155,44.0
224156,16.0
224157,24.0
224158,16.0
224159,76.0
224160,34.0
224161,45.0
224162,20.0
224163,18.0
224164,43.0
224165,49.0
224166,28.0
224167,9.0
224168,15.0
224169,17.0
224171,8.0
224172,14.0
224173,34.0
224174,35.0
224175,28.0
224178,26.0
224179,34.0
224180,11.0
224181,13.0
224183,81.0
224184,27.0
224185,35.0
224186,12.0
224187,10.0
224188,31.0
224189,46.0
224190,32.0
224192,21.0
224193,22.0
224195,5.0
224196,9.0
224197,18.0
224198,261.0
224199,196.0
224200,71.0
224201,27.0
224203,73.0
224204,106.0
224205,211.0
224209,201.0
224210,79.0
224211,154.0
224212,34.0
224213,22.0
224215,99.0
224216,77.0
224217,44.0
224218,16.0
224219,32.0
224220,73.0
224221,8.0
224222,39.0
224224,25.0
224225,104.0
224226,84.0
224228,37.0
224229,50.0
224230,80.0
224233,18.0
224234,55.0
224235,29.0
224236,43.0
224237,11.0
224238,10.0
224239,51.0
224240,27.0
224243,18.0
224244,26.0
224248,182.0
224249,99.0
224250,62.0
224251,20.0
224253,65.0
224254,103.0
224255,134.0
224257,126.0
224258,69.0
224259,99.0
224260,25.0
224261,11.0
224263,87.0
224264,58.0
224266,17.0
224267,25.0
224268,43.0
224270,30.0
224273,36.0
224277,12.0
224278,25.0
224279,40.0
224280,11.0
224281,13.0
224282,13.0
224283,57.0
224284,20.0
224285,35.0
224286,18.0
224287,12.0
224289,39.0
224290,37.0
224291,26.0
224292,13.0
224293,18.0
224294,19.0
224295,35.0
224296,27.0
224298,7.0
224299,21.0
224300,33.0
224301,9.0
224304,138.0
224305,17.0
224306,26.0
224307,13.0
224310,33.0
224311,22.0
224314,13.0
224317,38.0
224318,23.0
224320,12.0
224321,44.0
224322,58.0
224323,9.0
224326,109.0
224327,41.0
224328,71.0
224329,27.0
224330,30.0
224332,43.0
224333,55.0
224334,27.0
224335,12.0
224336,15.0
224337,19.0
224339,17.0
224340,29.0
224341,39.0
224344,12.0
224345,32.0
224346,22.0
224348,13.0
224349,42.0
224350,34.0
224351,16.0
224352,16.0
224353,24.0
224356,13.0
224361,9.0
224362,12.0
224363,21.0
224364,18.0
224365,8.0
224367,30.0
224368,20.0
224369,19.0
224372,14.0
224373,12.0
224376,6.0
224377,116.0
224378,74.0
224379,36.0
224381,32.0
224382,61.0
224383,98.0
224386,66.0
224387,36.0
224388,48.0
224389,10.0
224391,60.0
224392,23.0
224393,11.0
224394,17.0
224395,23.0
224396,36.0
224397,9.0
224399,69.0
224400,67.0
224401,20.0
224403,29.0
224404,38.0
224405,31.0
224409,37.0
224410,45.0
224411,41.0
224412,29.0
224413,34.0
224414,19.0
224415,14.0
224417,22.0
224418,33.0
224419,26.0
224422,16.0
224423,28.0
224427,77.0
224428,26.0
224429,51.0
224430,19.0
224431,18.0
224432,32.0
224433,35.0
224434,22.0
224436,11.0
224437,14.0
224440,53.0
224441,59.0
224442,23.0
224444,20.0
224445,43.0
224446,49.0
224447,14.0
224448,17.0
224449,19.0
224450,97.0
224451,28.0
224452,50.0
224453,23.0
224454,22.0
224456,45.0
224457,47.0
224458,32.0
224459,12.0
224460,13.0
224461,23.0
224462,5.0
224464,14.0
224465,16.0
224469,16.0
224470,26.0
224474,32.0
224475,26.0
224476,14.0
224479,17.0
224480,12.0
224483,13.0
224484,148.0
224485,104.0
224486,68.0
224488,35.0
224489,51.0
224490,96.0
224494,105.0
224495,61.0
224496,77.0
224497,21.0
224498,19.0
224499,64.0
224500,39.0
224501,20.0
224502,8.0
224503,14.0
224504,38.0
224506,17.0
224511,124.0
224512,96.0
224513,48.0
224516,52.0
224517,70.0
224518,111.0
224519,19.0
224522,69.0
224523,40.0
224524,65.0
224527,58.0
224528,23.0
224529,11.0
224531,18.0
224532,31.0
224533,31.0
224535,76.0
224536,65.0
224537,30.0
224539,19.0
224540,37.0
224541,63.0
224542,13.0
224543,13.0
224544,16.0
224545,90.0
224546,26.0
224547,52.0
224548,26.0
224549,29.0
224550,39.0
224551,52.0
224552,26.0
224553,13.0
224554,27.0
224555,23.0
224556,6.0
224557,10.0
224559,16.0
224560,26.0
224561,21.0
224563,8.0
224564,21.0
224565,37.0
224566,14.0
224567,12.0
224568,50.0
224569,18.0
224570,21.0
224571,26.0
224572,25.0
224573,20.0
224575,17.0
224576,16.0
224577,5.0
224585,22.0
224589,81.0
224590,46.0
224591,26.0
224593,19.0
224594,34.0
224595,65.0
224596,60.0
224597,24.0
224598,42.0
224599,14.0
224601,39.0
224602,24.0
224603,14.0
224606,24.0
224608,6.0
224609,46.0
224610,33.0
224611,8.0
224612,23.0
224613,36.0
224614,8.0
224615,68.0
224616,24.0
224617,45.0
224618,21.0
224619,18.0
224620,38.0
224621,32.0
224622,24.0
224623,12.0
224624,14.0
224625,21.0
224627,19.0
224628,32.0
224629,185.0
224630,123.0
224631,90.0
224634,54.0
224635,82.0
224636,113.0
224639,25.0
224640,124.0
224641,58.0
224642,97.0
224643,32.0
224647,64.0
224648,48.0
224649,95.0
224651,18.0
224652,46.0
224654,18.0
224655,23.0
224657,10.0
224659,9.0
224660,23.0
224662,9.0
224664,59.0
224665,30.0
224666,21.0
224667,21.0
224668,59.0
224669,28.0
224675,90.0
224676,77.0
224677,42.0
224679,45.0
224680,54.0
224681,92.0
224685,60.0
224686,27.0
224687,42.0
224689,38.0
224690,26.0
224692,13.0
224694,33.0
224695,9.0
224697,120.0
224698,78.0
224699,33.0
224700,30.0
224701,45.0
224702,89.0
224704,78.0
224705,28.0
224706,53.0
224707,31.0
224708,26.0
224709,64.0
224710,30.0
224711,16.0
224713,15.0
224714,38.0
224715,5.0
224716,18.0
224719,13.0
224723,30.0
224726,15.0
224727,36.0
224728,27.0
224730,11.0
224732,38.0
224733,18.0
224735,19.0
224736,22.0
224737,62.0
224738,43.0
224739,13.0
224740,11.0
224742,108.0
224743,39.0
224744,72.0
224745,26.0
224746,22.0
224749,44.0
224750,36.0
224751,19.0
224753,18.0
224754,20.0
224758,23.0
224760,9.0
224761,13.0
224762,40.0
224763,33.0
224765,22.0
224766,16.0
224767,39.0
224768,23.0
224769,23.0
224771,11.0
224772,30.0
224773,24.0
224774,14.0
224777,180.0
224778,110.0
224779,25.0
224782,48.0
224783,74.0
224784,118.0
224787,22.0
224788,101.0
224789,35.0
224790,91.0
224791,13.0
224792,6.0
224793,59.0
224794,33.0
224795,15.0
224797,29.0
224798,38.0
224799,8.0
224802,129.0
224803,28.0
224804,8.0
224807,8.0
224808,38.0
224809,30.0
224810,9.0
224811,11.0
224812,9.0
224813,57.0
224814,62.0
224815,30.0
224816,10.0
224817,9.0
224819,39.0
224820,27.0
224821,13.0
224822,13.0
224823,19.0
224824,59.0
224825,53.0
224826,11.0
224827,13.0
224828,25.0
224829,43.0
224830,16.0
224831,16.0
224832,19.0
224833,66.0
224834,20.0
224835,34.0
224836,16.0
224837,13.0
224838,40.0
224839,43.0
224840,29.0
224842,15.0
224843,20.0
224845,11.0
224846,36.0
224847,33.0
224849,16.0
224850,49.0
224851,32.0
224854,51.0
224855,21.0
224856,34.0
224858,27.0
224859,26.0
224863,5.0
224864,8.0
224865,10.0
224866,18.0
224867,68.0
224868,52.0
224869,19.0
224870,13.0
224871,27.0
224872,32.0
224873,9.0
224874,9.0
224875,9.0
224876,44.0
224877,14.0
224878,31.0
224880,15.0
224881,34.0
224882,24.0
224883,15.0
224886,11.0
224887,7.0
224889,16.0
224890,62.0
224891,48.0
224892,32.0
224894,19.0
224895,28.0
224896,57.0
224899,21.0
224900,39.0
224901,24.0
224902,31.0
224903,35.0
224904,11.0
224909,63.0
224910,41.0
224911,22.0
224912,39.0
224913,52.0
224916,31.0
224917,62.0
224918,40.0
224921,31.0
224922,11.0
224926,10.0
224927,69.0
224928,40.0
224929,14.0
224931,27.0
224932,39.0
224933,58.0
224934,71.0
224935,35.0
224936,56.0
224939,31.0
224940,45.0
224941,15.0
224943,19.0
224944,24.0
224945,4.0
224946,25.0
224949,15.0
224950,14.0
224951,10.0
224952,19.0
224957,43.0
224958,25.0
224960,19.0
224961,34.0
224962,21.0
224965,40.0
224966,32.0
224967,6.0
224969,17.0
224971,49.0
224972,27.0
224973,27.0
224974,16.0
224975,15.0
224976,28.0
224977,27.0
224978,14.0
224981,12.0
224983,11.0
224985,38.0
224986,39.0
224987,19.0
224988,11.0
224990,14.0
224991,23.0
224992,37.0
224993,10.0
224994,13.0
224995,75.0
224996,22.0
224997,33.0
224999,8.0
225000,30.0
225001,39.0
225002,26.0
225004,16.0
225005,16.0
225008,17.0
225013,27.0
225014,22.0
225015,13.0
225016,21.0
225017,17.0
225018,40.0
225019,42.0
225020,23.0
225021,18.0
225022,20.0
225026,8.0
225027,26.0
225028,20.0
225029,11.0
225030,7.0
225031,23.0
225032,18.0
225033,9.0
225034,11.0
225035,74.0
225036,20.0
225037,28.0
225038,14.0
225041,41.0
225042,34.0
225045,15.0
225047,55.0
225048,45.0
225051,14.0
225052,22.0
225053,33.0
225054,9.0
225055,13.0
225056,11.0
225057,56.0
225058,28.0
225059,36.0
225060,25.0
225061,19.0
225062,44.0
225063,26.0
225064,23.0
225066,8.0
225067,15.0
225068,12.0
225069,155.0
225070,106.0
225071,37.0
225073,50.0
225074,68.0
225075,110.0
225078,25.0
225079,78.0
225080,86.0
225081,63.0
225084,67.0
225085,30.0
225089,34.0
225093,35.0
225094,29.0
225095,9.0
225097,11.0
225098,26.0
225099,27.0
225102,56.0
225103,45.0
225104,33.0
225105,22.0
225106,19.0
225107,39.0
225108,25.0
225112,12.0
225114,19.0
225115,17.0
225117,13.0
225118,20.0
225119,42.0
225120,31.0
225123,75.0
225124,34.0
225125,32.0
225126,26.0
225127,62.0
225128,28.0
225131,15.0
225134,52.0
225135,43.0
225136,19.0
225138,20.0
225139,43.0
225140,49.0
225141,20.0
225142,20.0
225143,21.0
225144,61.0
225145,35.0
225146,44.0
225147,16.0
225149,37.0
225150,26.0
225151,15.0
225152,12.0
225153,17.0
225154,17.0
225156,59.0
225157,42.0
225160,18.0
225161,33.0
225162,47.0
225164,41.0
225165,23.0
225166,31.0
225169,35.0
225173,23.0
225176,101.0
225177,71.0
225178,30.0
225180,35.0
225181,47.0
225182,67.0
225186,53.0
225187,38.0
225188,43.0
225189,60.0
225190,28.0
225191,17.0
225194,26.0
225196,200.0
225197,113.0
225198,61.0
225201,50.0
225202,61.0
225203,124.0
225205,104.0
225206,108.0
225207,86.0
225208,33.0
225209,24.0
225211,71.0
225212,45.0
225213,32.0
225214,15.0
225215,18.0
225216,55.0
225217,6.0
225218,19.0
225221,218.0
225222,148.0
225223,60.0
225224,17.0
225226,74.0
225227,83.0
225228,129.0
225232,106.0
225233,53.0
225234,84.0
225235,17.0
225236,13.0
225238,75.0
225239,43.0
225240,25.0
225241,14.0
225242,28.0
225243,47.0
225245,12.0
225249,17.0
225250,16.0
225251,6.0
225252,12.0
225253,8.0
225254,27.0
225255,27.0
225258,76.0
225259,27.0
225260,22.0
225261,9.0
225262,27.0
225264,29.0
225267,13.0
225269,24.0
225270,27.0
225272,8.0
225273,20.0
225274,17.0
225277,44.0
225278,32.0
225279,13.0
225282,19.0
225283,35.0
225284,28.0
225286,8.0
225287,11.0
225288,9.0
225291,12.0
225293,17.0
225295,14.0
225297,16.0
225300,114.0
225301,79.0
225302,40.0
225303,29.0
225304,43.0
225305,78.0
225309,58.0
225310,32.0
225311,45.0
225312,24.0
225313,8.0
225314,42.0
225315,33.0
225317,13.0
225318,16.0
225319,28.0
225322,72.0
225323,26.0
225326,26.0
225327,34.0
225330,48.0
225331,23.0
225332,41.0
225335,30.0
225336,15.0
225337,9.0
225340,20.0
225343,155.0
225344,84.0
225345,34.0
225347,29.0
225348,53.0
225349,103.0
225352,83.0
225353,35.0
225354,56.0
225355,21.0
225357,37.0
225358,27.0
225359,14.0
225361,16.0
225362,37.0
225364,17.0
225365,18.0
225370,23.0
225371,20.0
225374,9.0
225375,76.0
225376,40.0
225377,22.0
225378,7.0
225380,16.0
225382,27.0
225384,12.0
225387,30.0
225388,32.0
225391,10.0
225392,19.0
225394,56.0
225395,19.0
225396,37.0
225397,22.0
225398,18.0
225399,40.0
225400,32.0
225401,24.0
225403,7.0
225404,13.0
225406,9.0
225407,17.0
225408,16.0
225412,13.0
225413,39.0
225414,30.0
225415,11.0
225416,13.0
225417,11.0
225418,40.0
225419,35.0
225420,20.0
225423,28.0
225424,24.0
225425,14.0
225428,156.0
225429,76.0
225430,51.0
225431,35.0
225432,21.0
225433,61.0
225434,105.0
225435,130.0
225437,9.0
225438,16.0
225439,158.0
225440,84.0
225441,122.0
225442,32.0
225443,17.0
225446,79.0
225447,67.0
225448,24.0
225450,34.0
225451,51.0
225452,5.0
225453,23.0
225454,40.0
225456,59.0
225457,41.0
225458,17.0
225460,38.0
225461,44.0
225462,61.0
225463,21.0
225466,38.0
225467,63.0
225468,51.0
225469,57.0
225470,22.0
225471,12.0
225473,27.0
225474,20.0
225475,83.0
225476,65.0
225477,30.0
225478,33.0
225479,39.0
225480,65.0
225484,49.0
225485,50.0
225486,43.0
225487,67.0
225488,37.0
225492,26.0
225493,3.0
225495,183.0
225496,115.0
225497,83.0
225500,76.0
225501,101.0
225502,133.0
225503,17.0
225505,152.0
225506,75.0
225507,110.0
225508,27.0
225512,84.0
225513,83.0
225514,49.0
225516,36.0
225517,62.0
225518,19.0
225521,78.0
225522,55.0
225523,19.0
225524,13.0
225525,35.0
225526,60.0
225527,13.0
225528,13.0
225529,16.0
225530,115.0
225531,31.0
225532,48.0
225533,37.0
225534,32.0
225536,49.0
225537,78.0
225538,54.0
225540,15.0
225541,27.0
225542,6.0
225544,15.0
225548,24.0
225549,25.0
225550,7.0
225551,11.0
225552,61.0
225553,41.0
225554,22.0
225555,5.0
225556,27.0
225557,60.0
225558,31.0
225561,16.0
225563,36.0
225564,47.0
225566,13.0
225567,27.0
225568,27.0
225570,20.0
225572,43.0
225573,23.0
225574,18.0
225576,19.0
225577,16.0
225578,18.0
225581,50.0
225582,48.0
225583,8.0
225585,18.0
225586,35.0
225587,63.0
225588,17.0
225589,21.0
225590,23.0
225591,71.0
225592,25.0
225593,32.0
225594,19.0
225595,14.0
225596,35.0
225597,27.0
225598,19.0
225600,15.0
225601,16.0
225603,152.0
225604,99.0
225605,26.0
225606,35.0
225607,60.0
225608,114.0
225610,19.0
225611,78.0
225612,106.0
225613,55.0
225614,17.0
225615,10.0
225616,59.0
225617,31.0
225620,21.0
225621,39.0
225627,58.0
225628,47.0
225629,15.0
225630,40.0
225631,37.0
225632,100.0
225636,63.0
225637,33.0
225638,51.0
225639,59.0
225640,23.0
225643,20.0
225644,4.0
225645,35.0
225646,30.0
225647,9.0
225648,30.0
225649,59.0
225650,28.0
225654,83.0
225655,40.0
225656,44.0
225657,34.0
225658,80.0
225659,47.0
225661,27.0
225662,32.0
225665,37.0
225667,6.0
225668,23.0
225669,32.0
225670,4.0
225673,73.0
225674,16.0
225675,38.0
225676,20.0
225677,20.0
225678,33.0
225679,37.0
225680,25.0
225681,7.0
225682,11.0
225683,16.0
225685,10.0
225687,135.0
225688,81.0
225689,46.0
225692,49.0
225693,67.0
225694,111.0
225697,94.0
225698,39.0
225699,89.0
225700,16.0
225701,8.0
225703,69.0
225704,38.0
225705,19.0
225707,23.0
225708,44.0
225710,10.0
225713,15.0
225714,39.0
225715,22.0
225717,15.0
225718,28.0
225719,31.0
225723,79.0
225724,25.0
225725,44.0
225726,24.0
225727,19.0
225728,40.0
225729,37.0
225730,22.0
225733,14.0
225734,13.0
225735,13.0
225736,16.0
225737,21.0
225738,28.0
225739,25.0
225740,21.0
225744,23.0
225745,40.0
225748,12.0
225749,9.0
225752,184.0
225753,89.0
225754,55.0
225757,80.0
225758,93.0
225759,114.0
225762,22.0
225763,105.0
225764,59.0
225765,94.0
225766,22.0
225767,9.0
225768,70.0
225769,44.0
225770,30.0
225772,17.0
225773,48.0
225774,18.0
225777,70.0
225778,77.0
225779,23.0
225780,10.0
225782,21.0
225783,50.0
225784,44.0
225785,17.0
225786,24.0
225787,17.0
225788,78.0
225789,32.0
225790,44.0
225791,22.0
225792,19.0
225793,40.0
225794,46.0
225795,29.0
225796,9.0
225797,15.0
225798,17.0
225800,9.0
225801,10.0
225802,26.0
225803,31.0
225804,27.0
225807,26.0
225808,27.0
225809,12.0
225810,13.0
225812,75.0
225813,25.0
225814,31.0
225815,12.0
225816,10.0
225818,30.0
225819,47.0
225820,33.0
225822,22.0
225823,24.0
225825,6.0
225826,10.0
225827,17.0
225828,279.0
225829,207.0
225830,97.0
225831,29.0
225833,73.0
225834,106.0
225835,207.0
225839,204.0
225840,77.0
225841,153.0
225842,35.0
225843,23.0
225845,102.0
225846,72.0
225847,46.0
225848,18.0
225849,33.0
225850,74.0
225851,8.0
225852,40.0
225854,20.0
225855,111.0
225856,85.0
225858,47.0
225859,54.0
225860,79.0
225863,16.0
225864,56.0
225865,31.0
225866,45.0
225867,11.0
225868,7.0
225869,53.0
225870,25.0
225873,19.0
225874,28.0
225877,199.0
225878,101.0
225879,65.0
225880,24.0
225882,86.0
225883,101.0
225884,128.0
225886,125.0
225887,66.0
225888,103.0
225889,27.0
225890,11.0
225892,77.0
225893,57.0
225895,19.0
225896,27.0
225897,46.0
225899,30.0
225902,34.0
225906,14.0
225907,24.0
225908,33.0
225909,11.0
225910,13.0
225911,13.0
225912,56.0
225913,20.0
225914,30.0
225915,18.0
225916,12.0
225918,34.0
225919,43.0
225920,27.0
225921,13.0
225922,18.0
225923,20.0
225924,32.0
225925,26.0
225927,7.0
225928,22.0
225929,25.0
225930,10.0
225933,47.0
225934,19.0
225935,26.0
225936,14.0
225939,35.0
225940,24.0
225943,14.0
225946,36.0
225947,21.0
225950,13.0
225951,44.0
225952,50.0
225953,8.0
225956,112.0
225957,41.0
225958,71.0
225959,28.0
225960,29.0
225962,38.0
225963,55.0
225964,29.0
225965,13.0
225966,15.0
225967,21.0
225968,18.0
225969,28.0
225970,38.0
225973,15.0
225974,35.0
225975,23.0
225977,14.0
225978,39.0
225979,32.0
225980,16.0
225981,17.0
225982,25.0
225985,14.0
225990,9.0
225991,14.0
225992,22.0
225993,19.0
225994,9.0
225996,32.0
225997,16.0
225998,16.0
226001,15.0
226002,12.0
226005,6.0
226006,118.0
226007,74.0
226008,36.0
226010,45.0
226011,63.0
226012,95.0
226015,67.0
226016,37.0
226017,44.0
226018,10.0
226020,54.0
226021,23.0
226022,17.0
226023,20.0
226024,24.0
226025,39.0
226026,9.0
226028,73.0
226029,67.0
226030,15.0
226032,45.0
226033,46.0
226034,34.0
226038,41.0
226039,47.0
226040,42.0
226041,31.0
226042,42.0
226043,22.0
226044,16.0
226046,24.0
226047,32.0
226048,28.0
226051,17.0
226052,25.0
226056,71.0
226057,28.0
226058,47.0
226059,19.0
226060,19.0
226061,29.0
226062,40.0
226063,23.0
226065,12.0
226066,14.0
226069,51.0
226070,57.0
226071,25.0
226073,21.0
226074,44.0
226075,48.0
226076,15.0
226077,20.0
226078,21.0
226079,97.0
226080,29.0
226081,51.0
226082,24.0
226083,22.0
226085,44.0
226086,45.0
226087,35.0
226088,13.0
226089,13.0
226090,23.0
226091,6.0
226093,17.0
226094,18.0
226098,16.0
226099,21.0
226103,33.0
226104,47.0
226105,14.0
226108,17.0
226109,14.0
226112,13.0
226113,152.0
226114,104.0
226115,73.0
226117,52.0
226118,56.0
226119,98.0
226123,99.0
226124,57.0
226125,64.0
226126,21.0
226127,20.0
226128,56.0
226129,32.0
226130,22.0
226131,9.0
226132,15.0
226133,36.0
226135,18.0
226140,127.0
226141,97.0
226142,51.0
226145,64.0
226146,75.0
226147,113.0
226148,20.0
226151,65.0
226152,43.0
226153,70.0
226156,49.0
226157,24.0
226158,13.0
226160,19.0
226161,35.0
226162,32.0
226164,73.0
226165,63.0
226166,29.0
226168,20.0
226169,39.0
226170,64.0
226171,14.0
226172,14.0
226173,17.0
226174,80.0
226175,28.0
226176,47.0
226177,26.0
226178,25.0
226179,37.0
226180,56.0
226181,26.0
226182,12.0
226183,23.0
226184,21.0
226185,7.0
226186,10.0
226188,19.0
226189,28.0
226190,21.0
226192,10.0
226193,21.0
226194,26.0
226195,14.0
226197,13.0
226198,50.0
226199,19.0
226200,24.0
226201,26.0
226202,27.0
226203,21.0
226205,17.0
226206,17.0
226207,7.0
226215,30.0
226219,83.0
226220,48.0
226221,31.0
226223,26.0
226224,38.0
226225,64.0
226227,50.0
226228,21.0
226229,43.0
226230,14.0
226232,36.0
226233,26.0
226234,15.0
226237,24.0
226239,6.0
226240,50.0
226241,34.0
226242,8.0
226243,22.0
226244,35.0
226245,9.0
226246,68.0
226247,23.0
226248,40.0
226249,22.0
226250,18.0
226251,35.0
226252,33.0
226253,24.0
226254,12.0
226255,13.0
226256,22.0
226259,15.0
226260,25.0
226261,195.0
226262,150.0
226263,89.0
226266,62.0
226267,87.0
226268,112.0
226271,27.0
226272,127.0
226273,54.0
226274,109.0
226275,32.0
226279,59.0
226280,49.0
226281,100.0
226283,19.0
226284,47.0
226286,19.0
226287,21.0
226289,10.0
226291,9.0
226292,24.0
226294,9.0
226296,56.0
226297,26.0
226298,20.0
226299,20.0
226300,63.0
226301,31.0
226307,89.0
226308,77.0
226309,44.0
226311,57.0
226312,58.0
226313,89.0
226317,56.0
226318,28.0
226319,42.0
226321,37.0
226322,32.0
226324,15.0
226326,33.0
226327,9.0
226329,129.0
226330,78.0
226331,37.0
226332,40.0
226333,47.0
226334,86.0
226336,72.0
226337,28.0
226338,54.0
226339,25.0
226340,21.0
226341,59.0
226342,31.0
226343,18.0
226345,15.0
226346,35.0
226347,5.0
226348,18.0
226351,12.0
226356,31.0
226359,17.0
226360,42.0
226361,26.0
226364,11.0
226366,38.0
226367,19.0
226369,19.0
226370,24.0
226371,65.0
226372,43.0
226373,13.0
226374,13.0
226376,109.0
226377,38.0
226378,75.0
226379,27.0
226380,23.0
226383,41.0
226384,41.0
226385,21.0
226387,20.0
226388,22.0
226392,22.0
226394,10.0
226395,13.0
226396,41.0
226397,36.0
226399,22.0
226400,17.0
226401,39.0
226402,22.0
226403,22.0
226405,11.0
226406,30.0
226407,25.0
226408,15.0
226411,184.0
226412,108.0
226413,31.0
226416,65.0
226417,79.0
226418,120.0
226421,24.0
226422,102.0
226423,36.0
226424,94.0
226425,13.0
226426,6.0
226427,52.0
226428,32.0
226429,17.0
226431,30.0
226432,37.0
226434,7.0
226437,127.0
226438,26.0
226439,9.0
226442,8.0
226443,38.0
226444,24.0
226445,10.0
226446,13.0
226447,10.0
226448,55.0
226449,22.0
226450,29.0
226451,10.0
226452,9.0
226454,40.0
226455,28.0
226456,13.0
226457,14.0
226458,20.0
226460,63.0
226461,54.0
226462,15.0
226463,14.0
226464,25.0
226465,35.0
226466,17.0
226467,17.0
226468,21.0
226469,66.0
226470,30.0
226471,32.0
226472,16.0
226473,14.0
226474,36.0
226475,43.0
226476,30.0
226478,15.0
226479,21.0
226481,12.0
226482,34.0
226483,33.0
226485,19.0
226486,49.0
226487,32.0
226490,54.0
226491,19.0
226492,32.0
226495,27.0
226496,23.0
226500,7.0
226501,8.0
226502,9.0
226503,17.0
226504,65.0
226505,51.0
226506,20.0
226507,15.0
226508,27.0
226509,34.0
226510,10.0
226511,9.0
226512,9.0
226513,46.0
226514,13.0
226515,33.0
226517,16.0
226518,29.0
226519,25.0
226520,16.0
226523,11.0
226524,7.0
226526,13.0
226527,69.0
226528,41.0
226529,34.0
226531,26.0
226532,29.0
226533,59.0
226536,23.0
226537,37.0
226538,21.0
226539,30.0
226540,33.0
226541,12.0
226546,68.0
226547,45.0
226548,27.0
226549,43.0
226550,55.0
226552,32.0
226553,26.0
226554,38.0
226557,30.0
226558,12.0
226562,11.0
226563,72.0
226564,41.0
226565,16.0
226567,34.0
226568,50.0
226569,58.0
226570,73.0
226571,37.0
226572,53.0
226575,29.0
226576,45.0
226577,17.0
226579,17.0
226580,20.0
226581,4.0
226582,18.0
226585,20.0
226586,14.0
226587,11.0
226588,19.0
226593,41.0
226594,24.0
226596,19.0
226597,35.0
226598,22.0
226601,39.0
226602,33.0
226603,7.0
226605,15.0
226607,49.0
226608,24.0
226609,27.0
226610,16.0
226611,16.0
226612,27.0
226613,27.0
226614,16.0
226617,11.0
226619,11.0
226621,33.0
226622,33.0
226623,19.0
226624,11.0
226626,16.0
226627,22.0
226628,33.0
226629,10.0
226631,14.0
226632,65.0
226633,20.0
226634,32.0
226636,8.0
226637,27.0
226638,40.0
226639,27.0
226641,16.0
226642,15.0
226645,16.0
226650,27.0
226651,20.0
226652,13.0
226653,22.0
226654,16.0
226655,44.0
226656,40.0
226657,23.0
226658,19.0
226659,23.0
226663,8.0
226664,26.0
226665,19.0
226666,7.0
226667,6.0
226668,22.0
226669,14.0
226670,9.0
226671,12.0
226672,68.0
226673,19.0
226674,28.0
226675,14.0
226677,41.0
226678,34.0
226681,14.0
226683,52.0
226684,44.0
226687,16.0
226688,21.0
226689,36.0
226690,10.0
226691,14.0
226692,12.0
226693,63.0
226694,29.0
226695,37.0
226696,26.0
226697,19.0
226698,38.0
226699,27.0
226700,24.0
226702,9.0
226703,15.0
226704,13.0
226705,159.0
226706,109.0
226707,38.0
226709,63.0
226710,77.0
226711,108.0
226714,29.0
226715,75.0
226716,88.0
226717,66.0
226720,64.0
226721,33.0
226725,37.0
226729,32.0
226730,27.0
226731,16.0
226733,13.0
226734,25.0
226735,29.0
226738,55.0
226739,22.0
226740,31.0
226741,24.0
226742,21.0
226743,35.0
226744,24.0
226748,13.0
226750,18.0
226751,17.0
226753,13.0
226754,23.0
226755,45.0
226756,32.0
226759,67.0
226760,33.0
226761,26.0
226763,25.0
226764,71.0
226765,30.0
226768,16.0
226771,46.0
226772,42.0
226773,19.0
226775,22.0
226776,47.0
226777,56.0
226778,22.0
226779,21.0
226780,21.0
226781,61.0
226782,35.0
226783,36.0
226784,16.0
226785,36.0
226786,25.0
